inventory_id,word,make,model,model_year,sold_price,sold_date,winner_bidder_number,auction_number
31127,aliquam,HUMMER,H3T,2009,97.99,2010-09-10,11127,201127
31128,libero,Hyundai,Accent,1997,134.95,2011-09-05,11128,201128
31129,turpis,Chevrolet,Traverse,2013,48.99,2020-09-26,11129,201129
31130,ut,Porsche,911,2012,78.95,2013-01-15,11130,201130
31131,metus,HUMMER,H2,2009,126.99,2011-10-05,11131,201131
31132,sem,Audi,S4,2006,173,2015-03-20,11132,201132
31133,vestibulum,Suzuki,Grand Vitara,2006,183.95,2012-12-14,11133,201133
31134,Suspendisse,Ford,Escape,2015,105,2019-07-06,11134,201134
31135,dictum,Lexus,NX,2017,17.99,2013-11-19,11135,201135
31136,sed,Chevrolet,Corvette,2001,137.99,2018-07-24,11136,201136
31137,tincidunt,Mitsubishi,Galant,2004,140.95,2022-12-24,11137,201137
31138,vulputate,Volvo,S60,2002,69.99,2012-10-10,11138,201138
31139,ante,Kia,Optima,2014,190.95,2011-02-07,11139,201139
31140,porta,Mitsubishi,Galant,2000,110,2018-12-22,11140,201140
31141,pellentesque,Mercury,Mariner,2011,146.95,2018-06-07,11141,201141
31142,sollicitudin,Audi,allroad,2003,119,2021-03-30,11142,201142
31143,auctor,Volvo,960,1993,127.99,2023-03-11,11143,201143
31144,consequat,Maserati,GranTurismo,2013,60,2016-03-24,11144,201144
31145,ut,Nissan,TITAN Single Cab,2017,77,2012-07-10,11145,201145
31146,Suspendisse,Mitsubishi,3000GT,1998,81.99,2011-04-10,11146,201146
31147,mi,Lexus,IS,2007,89,2022-09-21,11147,201147
31148,nibh,Ford,Escape,2007,176.95,2012-09-25,11148,201148
31149,ornare,Oldsmobile,Silhouette,1994,60.95,2015-08-25,11149,201149
31150,Suspendisse,Lexus,NX,2017,192.95,2014-08-07,11150,201150
31151,est,GMC,Savana 3500 Cargo,2003,79,2021-02-21,11151,201151
31152,mollis,Chevrolet,Silverado 2500 HD Extended Cab,2001,30,2021-10-12,11152,201152
31153,interdum,Chevrolet,3500 Crew Cab,2000,17,2022-10-10,11153,201153
31154,ligula,Jeep,Grand Cherokee,1996,171.95,2012-05-16,11154,201154
31155,turpis,Toyota,Tacoma Double Cab,2019,170.95,2016-09-04,11155,201155
31156,euismod,Volvo,V90,2017,11.95,2021-04-29,11156,201156
31157,ac,Acura,MDX,2003,16.95,2010-08-09,11157,201157
31158,Sed,Ford,Focus,2013,197.95,2011-09-21,11158,201158
31159,Duis,BMW,X5,2005,41.99,2010-11-08,11159,201159
31160,libero,MAZDA,MAZDA6,2007,42,2021-03-18,11160,201160
31161,viverra,MAZDA,CX-5,2014,129,2023-01-10,11161,201161
31162,lectus,Chevrolet,Equinox,2018,135.99,2015-05-14,11162,201162
31163,nunc,Acura,SLX,1997,197,2017-01-12,11163,201163
31164,sem,GMC,Sonoma Club Coupe Cab,1998,19.95,2022-08-04,11164,201164
31165,sapien,Dodge,Ram Van 2500,1999,182.95,2016-01-11,11165,201165
31166,Pellentesque,Chevrolet,Volt,2018,173.95,2013-11-13,11166,201166
31167,laoreet,Saab,44079,2002,92.95,2016-05-02,11167,201167
31168,Nunc,Volvo,S40,2010,24,2018-03-17,11168,201168
31169,Phasellus,Jeep,Grand Cherokee,2001,198.99,2019-05-02,11169,201169
31170,neque,Cadillac,Seville,1993,131.99,2011-05-12,11170,201170
31171,odio,HUMMER,H1,1997,84,2017-04-18,11171,201171
31172,mauris,Dodge,Ram 1500 Regular Cab,2009,41.95,2014-09-20,11172,201172
31173,pellentesque,Toyota,4Runner,1997,66.99,2018-02-24,11173,201173
31174,vitae,Kia,Niro,2018,153,2010-12-16,11174,201174
31175,a,Mercedes-Benz,Sprinter WORKER Cargo,2017,128,2010-05-15,11175,201175
31176,quis,Mercury,Mariner,2005,131.99,2010-11-12,11176,201176
31177,justo,Geo,Tracker,1994,109,2022-08-04,11177,201177
31178,a,BMW,M5,2001,92.99,2019-12-23,11178,201178
31179,viverra,Mitsubishi,Raider Double Cab,2007,33,2016-08-25,11179,201179
31180,dapibus,Mercedes-Benz,C-Class,1995,148.99,2011-03-27,11180,201180
31181,eros,Dodge,Caravan Cargo,2007,45.95,2020-10-08,11181,201181
31182,vel,Toyota,FJ Cruiser,2008,57,2021-09-02,11182,201182
31183,et,Ford,Ranger Super Cab,2006,168.99,2019-06-01,11183,201183
31184,arcu,Mercedes-Benz,Mercedes-AMG GLE,2019,26.99,2012-11-02,11184,201184
31185,In,Saturn,Aura,2009,18,2018-03-01,11185,201185
31186,gravida,Acura,MDX,2010,17,2012-03-28,11186,201186
31187,rutrum,GMC,Canyon Crew Cab,2009,45.99,2019-07-08,11187,201187
31188,ut,Nissan,Rogue Sport,2019,127,2010-05-28,11188,201188
31189,cursus,Toyota,Camry,2016,37.99,2017-11-23,11189,201189
31190,lorem,Mitsubishi,Outlander Sport,2018,59.95,2022-11-04,11190,201190
31191,pellentesque,Dodge,Charger,2012,45.99,2019-07-20,11191,201191
31192,maximus,MAZDA,CX-7,2008,134.95,2013-07-02,11192,201192
31193,convallis,Ram,ProMaster 2500 Cargo,2014,85.99,2016-01-26,11193,201193
31194,sit,Jeep,Cherokee,2018,187.95,2010-05-26,11194,201194
31195,interdum,Ford,Windstar Cargo,1996,142.95,2014-02-24,11195,201195
31196,posuere,Mercedes-Benz,CLK-Class,2009,186.99,2017-06-01,11196,201196
31197,tincidunt,Audi,A3,2010,77.95,2013-01-18,11197,201197
31198,consequat,Volvo,V40,2002,39.99,2022-05-22,11198,201198
31199,euismod,Honda,CR-V,2015,56.99,2017-04-29,11199,201199
31200,at,Dodge,Ram 3500 Mega Cab,2008,133.95,2020-09-28,11200,201200
31201,massa,Plymouth,Breeze,1998,125,2010-12-12,11201,201201
31202,facilisis,Subaru,Impreza,2013,84.95,2012-02-11,11202,201202
31203,Sed,Toyota,Tacoma Access Cab,2005,36.99,2017-03-19,11203,201203
31204,nisi,Mitsubishi,Raider Extended Cab,2008,114.99,2022-05-15,11204,201204
31205,tortor,Jaguar,XF,2010,93.95,2023-02-09,11205,201205
31206,enim,Saab,9000,1995,54.95,2016-07-30,11206,201206
31207,sed,GMC,Safari Passenger,2005,83,2019-07-29,11207,201207
31208,diam,Pontiac,Sunfire,1999,182.95,2015-08-20,11208,201208
31209,faucibus,Mercedes-Benz,Sprinter 2500 Cargo,2015,48.95,2016-09-03,11209,201209
31210,cursus,Chevrolet,Silverado 2500 HD Crew Cab,2004,55.95,2023-04-07,11210,201210
31211,Nullam,Nissan,Kicks,2018,21.99,2022-05-24,11211,201211
31212,urna,Chevrolet,Silverado 1500 Crew Cab,2013,29.99,2016-06-21,11212,201212
31213,porttitor,Hyundai,Azera,2016,69.95,2015-11-16,11213,201213
31214,felis,GMC,Sierra 2500 Regular Cab,2002,118.99,2017-08-17,11214,201214
31215,Suspendisse,Land Rover,Range Rover,2000,52.95,2010-08-08,11215,201215
31216,enim,Volvo,S60,2018,11,2023-04-22,11216,201216
31217,lobortis,Acura,MDX,2002,136.95,2015-02-21,11217,201217
31218,vitae,Aston Martin,DB9,2010,55,2014-06-06,11218,201218
31219,orci,Pontiac,Grand Am,1997,115.99,2012-03-28,11219,201219
31220,commodo,GMC,Sierra 1500 Crew Cab,2019,94.99,2021-01-08,11220,201220
31221,tempor,Subaru,XV Crosstrek,2014,54.95,2016-01-03,11221,201221
31222,nunc,Kia,Soul,2014,124,2016-02-05,11222,201222
31223,vehicula,Chevrolet,Silverado 2500 HD Regular Cab,2002,114.99,2017-12-18,11223,201223
31224,Aliquam,MAZDA,CX-7,2007,199.99,2012-10-04,11224,201224
31225,Pellentesque,Chrysler,300,2016,176.99,2013-02-03,11225,201225
31226,tempus,Ford,F350 Super Duty Crew Cab,2003,55.95,2016-11-14,11226,201226
31227,Fusce,Mercedes-Benz,C-Class,1997,62.95,2014-08-11,11227,201227
31228,ipsum,Chevrolet,Suburban 1500,2008,99,2011-12-28,11228,201228
31229,ac,Cadillac,Escalade,2011,123.95,2013-08-15,11229,201229
31230,posuere,Ford,F450 Super Duty Crew Cab,2018,195,2019-11-08,11230,201230
31231,diam,Ram,2500 Crew Cab,2011,181,2013-01-06,11231,201231
31232,Mauris,FIAT,500c Abarth,2017,132,2016-06-21,11232,201232
31233,faucibus,Hyundai,Tiburon,1998,179.99,2019-10-17,11233,201233
31234,nec,BMW,1 Series,2009,11,2016-11-19,11234,201234
31235,non,GMC,Savana 3500 Cargo,1999,58.95,2019-05-01,11235,201235
31236,lacus,Chevrolet,Silverado 1500 Regular Cab,2002,34.99,2015-06-13,11236,201236
31237,a,Chrysler,Voyager,2001,125.95,2019-05-10,11237,201237
31238,ipsum,Pontiac,Solstice,2006,139.95,2017-03-19,11238,201238
31239,diam,Kia,Sorento,2014,187,2010-05-23,11239,201239
31240,quis,Dodge,Ram 3500 Club Cab,1996,54.95,2015-07-02,11240,201240
31241,convallis,Kia,Sportage,2019,127,2016-04-23,11241,201241
31242,ut,GMC,Yukon XL 2500,2010,154.95,2014-11-15,11242,201242
31243,curae,Chevrolet,Spark,2018,118.95,2017-09-18,11243,201243
31244,sem,Chevrolet,S10 Regular Cab,2000,113.95,2018-10-17,11244,201244
31245,fermentum,Subaru,Outback,2016,162,2011-07-01,11245,201245
31246,varius,Audi,A5,2019,155.95,2011-01-17,11246,201246
31247,commodo,Suzuki,Kizashi,2012,80.99,2021-07-24,11247,201247
31248,at,Saab,44079,2002,47.95,2013-10-10,11248,201248
31249,nibh,GMC,Sierra 1500 Crew Cab,2013,150.95,2011-05-19,11249,201249
31250,commodo,GMC,Safari Cargo,1998,32.95,2023-06-07,11250,201250
31251,ultricies,Audi,S8,2018,72,2020-12-07,11251,201251
31252,vestibulum,Dodge,Dakota Regular Cab,1999,124.99,2011-04-04,11252,201252
31253,In,Jeep,Wrangler,2009,141.95,2014-01-20,11253,201253
31254,ligula,Subaru,Forester,2014,100,2022-10-09,11254,201254
31255,nunc,Hyundai,Equus,2016,63,2021-11-28,11255,201255
31256,amet,Buick,Regal,1998,80.99,2016-12-02,11256,201256
31257,est,Volkswagen,Routan,2013,18.95,2017-09-25,11257,201257
31258,commodo,Honda,CR-V,1999,172.99,2013-03-06,11258,201258
31259,et,Cadillac,ATS,2013,113.95,2013-04-01,11259,201259
31260,finibus,Chevrolet,Cobalt,2008,135.99,2020-04-18,11260,201260
31261,in,Audi,allroad,2001,189.99,2016-01-26,11261,201261
31262,vel,Chevrolet,Corvette,1992,69,2019-07-25,11262,201262
31263,turpis,BMW,M3,2009,120,2019-03-12,11263,201263
31264,accumsan,Ferrari,458 Speciale,2015,123,2022-02-16,11264,201264
31265,consequat,Lotus,Evora,2010,158.95,2021-04-15,11265,201265
31266,ac,Ford,Thunderbird,1995,136.95,2012-07-03,11266,201266
31267,Nulla,GMC,Vandura 1500,1993,113.99,2021-12-31,11267,201267
31268,dignissim,Nissan,Xterra,2015,147.99,2011-12-07,11268,201268
31269,Nulla,Subaru,Baja,2005,89.99,2011-06-12,11269,201269
31270,ornare,Audi,S3,2018,81.99,2022-10-14,11270,201270
31271,diam,Buick,Park Avenue,2005,38.95,2015-11-05,11271,201271
31272,eros,Nissan,GT-R,2016,80,2014-08-06,11272,201272
31273,et,Chevrolet,Malibu,2020,158.99,2015-05-24,11273,201273
31274,sit,Acura,RSX,2004,55,2011-03-08,11274,201274
31275,eu,Toyota,Sienna,2011,37.99,2023-04-26,11275,201275
31276,bibendum,Acura,TL,2001,52,2011-02-23,11276,201276
31277,fermentum,Toyota,Tundra Access Cab,2004,64,2021-06-03,11277,201277
31278,ligula,Ford,F150 Regular Cab,2008,191.95,2012-08-14,11278,201278
31279,fermentum,Nissan,GT-R,2015,13.95,2017-07-28,11279,201279
31280,placerat,Jeep,Wrangler,2015,73,2013-01-18,11280,201280
31281,Sed,Chevrolet,Astro Cargo,1999,65,2020-09-24,11281,201281
31282,nec,Mitsubishi,Montero Sport,1997,84,2022-07-15,11282,201282
31283,id,Mercedes-Benz,Mercedes-AMG GLS,2019,114.95,2023-03-05,11283,201283
31284,lacus,Maserati,Ghibli,2018,91.99,2011-08-28,11284,201284
31285,ante,Plymouth,Neon,1997,177.99,2017-06-23,11285,201285
31286,nisl,Chevrolet,Colorado Extended Cab,2010,12,2010-05-21,11286,201286
31287,in,Cadillac,XT5,2020,86,2019-08-12,11287,201287
31288,finibus,Chevrolet,Prizm,2001,73.95,2010-01-18,11288,201288
31289,Fusce,Ford,Expedition,2006,89.99,2011-10-20,11289,201289
31290,tristique,Mercedes-Benz,E-Class,2019,121,2013-11-13,11290,201290
31291,tellus,Ford,Aspire,1994,149.99,2017-10-30,11291,201291
31292,Ut,Cadillac,XT5,2019,126.99,2014-12-08,11292,201292
31293,ligula,Kia,Sportage,2010,105.99,2023-06-05,11293,201293
31294,imperdiet,Mercury,Tracer,1997,23.99,2018-02-20,11294,201294
31295,Curabitur,BMW,Z4,2016,12.95,2012-05-09,11295,201295
31296,pulvinar,Saab,900,1996,116.95,2020-05-12,11296,201296
31297,pellentesque,MAZDA,CX-7,2010,30.99,2016-08-06,11297,201297
31298,est,Acura,Legend,1994,46.95,2020-11-10,11298,201298
31299,interdum,MAZDA,CX-7,2009,121,2020-05-18,11299,201299
31300,lectus,Volkswagen,GTI,2005,153,2015-11-05,11300,201300
31301,nibh,Cadillac,DTS,2008,159.99,2016-02-28,11301,201301
31302,porta,Ferrari,458 Speciale,2014,29.99,2018-04-02,11302,201302
31303,purus,Honda,S2000,2001,10,2019-06-18,11303,201303
31304,Proin,Chevrolet,Equinox,2007,87.99,2021-07-30,11304,201304
31305,velit,Honda,Odyssey,1999,193,2013-06-23,11305,201305
31306,in,Buick,Enclave,2018,27,2019-06-13,11306,201306
31307,ligula,Chevrolet,Impala Limited,2014,28.99,2012-01-26,11307,201307
31308,auctor,Chevrolet,Blazer,1993,187.99,2011-08-20,11308,201308
31309,rutrum,Cadillac,DeVille,1995,64,2019-08-15,11309,201309
31310,aptent,Jaguar,XJ,2007,171.95,2011-02-18,11310,201310
31311,risus,Dodge,Sprinter 2500 Passenger,2007,21.95,2017-03-14,11311,201311
31312,penatibus,Ford,Flex,2011,28,2019-02-09,11312,201312
31313,ac,Ford,E150 Passenger,2014,168.99,2013-12-06,11313,201313
31314,purus,Hyundai,Veloster,2012,27,2017-08-24,11314,201314
31315,sem,Nissan,Frontier Crew Cab,2013,133.99,2013-03-21,11315,201315
31316,volutpat,Kia,Spectra,2004,51.99,2020-07-26,11316,201316
31317,hendrerit,GMC,Yukon,2013,11.99,2018-11-05,11317,201317
31318,porta,BMW,6 Series,2005,10,2019-07-22,11318,201318
31319,faucibus,Dodge,Grand Caravan Passenger,2001,165.99,2016-01-30,11319,201319
31320,vehicula,Honda,Fit,2007,140.99,2011-03-18,11320,201320
31321,est,Toyota,Supra,1996,144.95,2015-03-14,11321,201321
31322,scelerisque,Suzuki,Grand Vitara,2009,179.95,2022-08-18,11322,201322
31323,sapien,Porsche,Macan,2015,25.99,2022-04-08,11323,201323
31324,Nulla,Rolls-Royce,Ghost,2018,15.95,2015-08-03,11324,201324
31325,feugiat,Ford,Econoline E250 Cargo,1992,109.95,2021-12-02,11325,201325
31326,nec,Chevrolet,Malibu,2015,104,2021-06-18,11326,201326
31327,felis,Toyota,Yaris,2014,19,2010-05-31,11327,201327
31328,et,Land Rover,Discovery,1998,167.95,2013-11-20,11328,201328
31329,bibendum,Buick,Century,1997,131.95,2018-09-25,11329,201329
31330,rhoncus,Nissan,LEAF,2018,199,2023-04-22,11330,201330
31331,Pellentesque,Chevrolet,Suburban 1500,2008,88.99,2022-01-22,11331,201331
31332,rhoncus,Lincoln,MKC,2017,197.99,2018-08-06,11332,201332
31333,dictumst,Volkswagen,Passat,2006,81.95,2021-12-26,11333,201333
31334,pellentesque,Ford,Club Wagon,1996,79.95,2018-06-14,11334,201334
31335,commodo,Cadillac,Eldorado,2002,187.95,2011-03-05,11335,201335
31336,convallis,Mitsubishi,Diamante,1994,178.95,2023-04-11,11336,201336
31337,aliquet,Chevrolet,Cobalt,2006,52,2022-08-26,11337,201337
31338,Integer,Ford,Explorer Sport Trac,2007,133.95,2021-03-06,11338,201338
31339,cursus,Hyundai,Sonata,1997,177.95,2022-04-24,11339,201339
31340,Nulla,INFINITI,G,1995,66.99,2010-11-30,11340,201340
31341,litora,Rolls-Royce,Ghost,2017,13.95,2023-03-21,11341,201341
31342,ipsum,Volkswagen,Jetta SportWagen,2013,35.95,2017-09-18,11342,201342
31343,scelerisque,GMC,Envoy,2009,23.99,2010-01-11,11343,201343
31344,finibus,Porsche,Carrera GT,2004,97.99,2022-07-29,11344,201344
31345,dis,GMC,Sierra 3500 HD Regular Cab,2016,109.99,2013-04-28,11345,201345
31346,orci,BMW,8 Series,1993,183,2022-05-28,11346,201346
31347,commodo,Chevrolet,Silverado 2500 Regular Cab,2000,18,2012-07-22,11347,201347
31348,porta,GMC,Yukon XL 1500,2010,30.95,2019-02-17,11348,201348
31349,elit,Mercury,Mountaineer,2002,129.95,2010-08-31,11349,201349
31350,sollicitudin,Chevrolet,Suburban 2500,1993,117,2013-01-18,11350,201350
31351,ante,Plymouth,Grand Voyager,1997,196.95,2012-03-01,11351,201351
31352,nec,Lexus,GX,2011,16.95,2016-04-20,11352,201352
31353,Nulla,MAZDA,MAZDA6,2013,192.95,2018-01-21,11353,201353
31354,euismod,GMC,Canyon Regular Cab,2008,151,2014-07-31,11354,201354
31355,facilisis,GMC,Savana 3500 Passenger,2013,198.95,2011-10-13,11355,201355
31356,mi,Daewoo,Nubira,2000,168.99,2012-09-14,11356,201356
31357,vestibulum,Freightliner,Sprinter 2500 Passenger,2014,142.99,2011-09-03,11357,201357
31358,parturient,Porsche,Cayman,2009,146.99,2020-01-18,11358,201358
31359,bibendum,Cadillac,CTS,2005,19.99,2020-07-20,11359,201359
31360,enim,Volvo,C70,2006,39.99,2017-01-05,11360,201360
31361,sagittis,Suzuki,Vitara,2003,135.95,2011-09-17,11361,201361
31362,eu,Hyundai,Ioniq Electric,2017,92.99,2010-08-03,11362,201362
31363,iaculis,MAZDA,CX-9,2017,169,2014-03-09,11363,201363
31364,amet,Ford,Econoline E150 Cargo,1999,14.99,2018-09-16,11364,201364
31365,dolor,Nissan,350Z,2004,173.95,2019-11-27,11365,201365
31366,nec,Chevrolet,Express 3500 Passenger,2007,105,2011-03-18,11366,201366
31367,at,Toyota,Paseo,1994,93.99,2012-11-18,11367,201367
31368,auctor,Dodge,Journey,2016,138.99,2020-06-19,11368,201368
31369,ultrices,BMW,5 Series,2019,86.99,2017-03-08,11369,201369
31370,eget,MAZDA,MAZDA6,2010,35.99,2018-12-17,11370,201370
31371,sed,Kia,Rio,2003,52,2022-05-15,11371,201371
31372,Ut,Hyundai,Equus,2012,73,2013-06-04,11372,201372
31373,imperdiet,Isuzu,Rodeo,2000,54.99,2017-12-16,11373,201373
31374,blandit,Ford,ZX2,2003,92,2020-10-27,11374,201374
31375,dolor,Nissan,NV3500 HD Passenger,2016,192.95,2022-01-14,11375,201375
31376,Praesent,BMW,M3,2016,166.95,2021-07-22,11376,201376
31377,nunc,GMC,Sonoma Club Coupe Cab,1998,56,2021-05-12,11377,201377
31378,ultrices,BMW,6 Series,2012,130.99,2013-12-19,11378,201378
31379,maximus,Dodge,Grand Caravan Passenger,1999,73,2010-01-25,11379,201379
31380,est,Cadillac,XTS,2017,95.99,2010-12-30,11380,201380
31381,ante,Hyundai,Veracruz,2012,15.99,2020-02-09,11381,201381
31382,Pellentesque,BMW,X5,2003,159,2021-05-12,11382,201382
31383,lacinia,Chevrolet,Aveo,2007,166,2016-06-15,11383,201383
31384,nec,Nissan,Armada,2017,169.95,2011-10-20,11384,201384
31385,Cras,Pontiac,G8,2009,73.95,2010-01-15,11385,201385
31386,Nam,Toyota,Yaris,2016,15.99,2013-08-23,11386,201386
31387,ultrices,INFINITI,I,2000,152.99,2022-12-30,11387,201387
31388,lacinia,MAZDA,MAZDA3,2007,109.99,2010-08-10,11388,201388
31389,lacus,Ford,Transit Connect Cargo,2011,131.95,2012-01-09,11389,201389
31390,leo,Chevrolet,Traverse,2016,48.95,2011-05-19,11390,201390
31391,luctus,Mercedes-Benz,CLA,2018,81.99,2012-07-12,11391,201391
31392,at,Chevrolet,Express 3500 Cargo,2016,93,2015-06-25,11392,201392
31393,Cras,Dodge,Ram 3500 Mega Cab,2006,129,2013-12-10,11393,201393
31394,vitae,Cadillac,Eldorado,1996,23.99,2016-03-20,11394,201394
31395,sed,Buick,Rainier,2007,123.99,2015-11-06,11395,201395
31396,Donec,Saturn,Outlook,2010,55.95,2018-11-27,11396,201396
31397,consectetur,Ford,Club Wagon,1994,117,2022-02-14,11397,201397
31398,convallis,Toyota,T100 Regular Cab,1995,41,2019-02-09,11398,201398
31399,id,Toyota,Tacoma Access Cab,2005,151,2020-01-17,11399,201399
31400,libero,Mitsubishi,Diamante,1998,44,2021-12-21,11400,201400
31401,Maecenas,Lexus,LS,1992,175.95,2019-08-14,11401,201401
31402,dictumst,Maybach,62,2008,32.99,2011-06-27,11402,201402
31403,mollis,Mercedes-Benz,Sprinter 3500 Cargo,2016,47,2012-10-14,11403,201403
31404,Interdum,Cadillac,XLR,2007,154.99,2020-09-05,11404,201404
31405,Integer,INFINITI,QX50,2019,155.99,2013-12-17,11405,201405
31406,consequat,Saturn,Ion,2005,140.95,2019-11-03,11406,201406
31407,accumsan,Dodge,Neon,1995,71,2013-07-31,11407,201407
31408,sollicitudin,Mitsubishi,Outlander,2009,136.99,2013-11-28,11408,201408
31409,vitae,Chevrolet,Equinox,2016,176.95,2015-09-03,11409,201409
31410,ex,Lincoln,MKT,2011,155.95,2012-02-03,11410,201410
31411,vitae,Audi,A8,2014,173.95,2014-03-20,11411,201411
31412,Nulla,Nissan,Pathfinder Armada,2004,105.99,2020-02-02,11412,201412
31413,tincidunt,Audi,TT,2013,163.95,2019-10-09,11413,201413
31414,ligula,Dodge,Ram 3500 Regular Cab,2001,148.95,2021-02-02,11414,201414
31415,ligula,Ford,Ranger Regular Cab,1994,164,2019-01-18,11415,201415
31416,Maecenas,Mercedes-Benz,400 E,1993,125.99,2011-05-18,11416,201416
31417,luctus,Freightliner,Sprinter 2500 Cargo,2019,75,2023-03-26,11417,201417
31418,faucibus,Chevrolet,Silverado 3500 HD Crew Cab,2008,139.95,2014-07-01,11418,201418
31419,faucibus,INFINITI,G,2008,124.95,2020-05-29,11419,201419
31420,commodo,Mitsubishi,Diamante,1997,30.99,2017-03-04,11420,201420
31421,turpis,Nissan,Pathfinder,1993,101.99,2011-03-03,11421,201421
31422,Proin,Dodge,Stealth,1996,82.99,2012-05-07,11422,201422
31423,ut,Ford,F350 Super Duty Crew Cab,2002,158.99,2016-09-04,11423,201423
31424,consequat,Chrysler,Sebring,2008,55.95,2012-05-22,11424,201424
31425,malesuada,Ford,F350 Super Duty Crew Cab,2009,76,2012-07-29,11425,201425
31426,enim,GMC,Sierra 3500 Crew Cab,2004,106.99,2019-12-14,11426,201426
31427,mollis,Hyundai,Accent,2009,64,2013-12-02,11427,201427
31428,Nulla,Chevrolet,Express 2500 Cargo,2016,89.95,2011-05-17,11428,201428
31429,venenatis,Oldsmobile,Bravada,1997,154,2018-06-22,11429,201429
31430,molestie,MAZDA,B-Series Cab Plus,1999,10,2011-06-18,11430,201430
31431,sagittis,BMW,X6 M,2017,48.99,2014-01-03,11431,201431
31432,dapibus,Oldsmobile,Intrigue,2002,28.99,2012-06-11,11432,201432
31433,Nam,MINI,Clubman,2018,86.95,2021-10-11,11433,201433
31434,faucibus,MAZDA,B-Series Extended Cab,2009,175.95,2022-07-24,11434,201434
31435,rutrum,Volvo,XC60,2014,43.99,2018-12-01,11435,201435
31436,sagittis,MAZDA,CX-7,2009,23.95,2015-11-22,11436,201436
31437,Phasellus,Audi,A5,2015,129.99,2019-12-23,11437,201437
31438,nunc,Chrysler,Sebring,2001,146,2010-12-21,11438,201438
31439,quis,Dodge,Ram 3500 Regular Cab,2007,109.95,2013-10-06,11439,201439
31440,ut,Toyota,Tacoma Double Cab,2014,199.99,2016-05-31,11440,201440
31441,rhoncus,Toyota,Prius,2011,185.99,2018-10-28,11441,201441
31442,volutpat,Ford,F450 Super Duty Crew Cab,2008,22.95,2011-09-26,11442,201442
31443,non,Buick,Riviera,1998,36.99,2017-08-18,11443,201443
31444,maximus,MINI,Convertible,2008,138,2014-12-05,11444,201444
31445,gravida,Chevrolet,Silverado 1500 Double Cab,2014,103.95,2013-05-11,11445,201445
31446,Sed,MAZDA,MX-5 Miata,1996,197,2011-01-15,11446,201446
